prefix_len,prefix,count,sample_normalized
5,04705,15,047053600
5,36824,15,368244304
5,62460,15,6246003050
5,35349,15,353499527856
5,27312,15,27312669602
5,48226,15,4822663899807
5,96177,15,9617734400
5,23775,15,23775295252
5,81524,15,81524452608
5,29522,15,295222204
5,90216,15,902165370687
5,35321,15,353217431028
5,26247,15,262474704
5,33744,15,337440004
5,70115,15,7011555
5,39436,15,394366604
5,66585,15,665850002
5,04230,15,042307552
5,04260,15,042601111
5,23503,15,2350326
5,40905,15,4090500
5,28553,15,2855344
5,02089,15,020890419089
5,03755,15,037555503
5,28311,15,2831155
5,04609,15,046094609
5,68177,15,681777702
5,17149,15,17149327900
5,06764,15,067647272
5,06575,15,065751122
5,03706,15,037061249
5,49308,15,493085786201
5,22321,15,223211104
5,36896,15,368965304
5,28876,15,288761704
5,34836,15,348364504
5,26781,15,267811204
5,28263,15,282638804
5,33856,15,338560004
5,36952,15,369522904
5,36054,15,360548704
5,27215,15,27215519205
5,80598,15,805980804
5,22277,15,2227763
5,32102,15,321024704
5,34097,15,3409788
5,36182,15,361821604
5,80801,15,8080162
5,26323,15,263232304
5,35223,15,352233504
5,26739,15,2673904685
5,36842,15,368426604
5,06515,15,0651584751
5,81449,15,81449228889
5,34897,15,3489700
5,35992,15,3599211
5,28261,15,2826161
5,28823,15,288234504
5,29946,15,299465904
5,39533,15,395330804
5,42018,15,420185804
5,04278,15,042780767
5,44836,15,44836304
5,63512,15,635128448
5,27130,15,271300004
5,26800,15,268005504
5,42117,15,42117804
5,45189,15,45189704
5,20644,15,206441804
5,34413,15,344136204
5,34445,15,344455004
5,02586,15,025861127
5,39053,15,3905384
5,65251,15,6525153050
5,39822,15,398220004
5,97022,15,97022235246
5,38275,15,382758685
5,06552,15,065520
5,02074,15,02074366600
5,22591,15,2259114
5,26226,15,262262450874
5,33473,15,33473861912
5,98151,15,981512211661
5,44136,15,441360771074
5,98891,15,988913118730
5,21361,15,21361519083
5,98831,15,988317299423
5,35341,15,35341988963
5,49223,15,492236961698
5,35346,15,353469053053
5,14087,15,14087463925
5,44243,15,4424325037
5,61894,15,61894443042
5,98211,15,982116246418
5,35226,15,35226444998
5,02325,15,023257887
5,39054,15,390541933886
5,33493,15,33493749752
5,35345,15,35345874926
5,27117,15,27117065849
5,06537,15,065371091
5,17733,15,1773350178
5,95950,15,9595081380
5,45960,15,459600
5,48053,15,48053404
5,37167,15,37167614801
5,62410,15,6241004050
5,26644,15,266443904
5,45127,15,45127704
5,33164,15,3316461
5,39825,15,398256604
5,38935,15,389354
5,68159,15,68159304
5,49061,15,49061304
5,85756,15,857561
5,28717,15,287177604
5,83212,15,832124204
5,62424,15,6242411050
5,35224,15,3522491
5,22773,15,227733604
5,22877,15,228775004
5,28547,15,2854774
5,78888,15,78888302
5,49713,15,49713372788
5,04293,15,042933333
5,44763,15,44763552205
5,66649,15,66649004
5,64577,15,6457779050
5,66409,15,664093661174
5,64586,15,64586604
5,29777,15,297772504
5,66921,15,66921204
5,66132,15,66132004
5,64446,15,6444601050
5,74909,15,749094406
5,66963,15,66963404
5,26467,15,264677804
5,66167,15,66167804
5,26699,15,266994604
5,49558,15,49558204
5,26695,15,266952104
5,22357,15,22357304
5,34937,15,349377904
5,34920,15,349201804
5,28633,15,286336304
5,31143,15,3114378
5,45229,15,4522990899
5,91667,15,9166719423
5,31261,15,31261704
5,33261,15,332616104
5,65553,15,65553302
5,38177,15,38177504
5,28853,15,288533204
5,38148,15,38148604
5,45115,15,451155
5,67597,15,6759778050
5,32900,15,32900504
5,34468,15,344688804
5,64522,15,6452212050
5,33156,15,331564404
5,64494,15,6449448050
5,48251,15,482511
5,39866,15,3986665
5,22863,15,22863804
5,34491,15,344919104
5,28507,15,285079104
5,34008,15,340086604
5,31636,15,31636604
5,34407,15,3440754
5,34471,15,344715104
5,28838,15,288383804
5,26888,15,268886204
5,34111,15,341111404
5,02408,15,024089555
5,34846,15,348467404
5,33907,15,3390788
5,34066,15,3406676
5,34416,15,34416850
5,28282,15,282827004
5,28576,15,285768604
5,31981,15,31981804
5,39440,15,394405604
5,33162,15,331628004
5,28624,15,28624404
5,12128,15,12128682444
5,26214,15,262140904
5,26363,15,2636313
5,02418,15,024185101
5,33846,15,338460604
5,34476,15,344763704
5,62567,15,6256790050
5,69172,15,69172804
5,39070,15,3907000
5,04604,15,046044133
5,02554,15,025549000
5,66345,15,66345104
5,69504,15,69504804
5,28555,15,285552704
5,66010,15,66010804
5,26498,15,2649888
5,28921,15,289214504
5,89278,15,89278804
5,62440,15,62440004
5,85877,15,85877104
5,87497,15,87497404
5,26624,15,266243304
5,20647,15,206470404
5,44284,15,44284504
5,45070,15,45070504
5,22265,15,22265804
5,27357,15,273575704
5,69644,15,69644104
5,85778,15,857786
5,39655,15,396552304
5,62625,15,626252504
5,69938,15,69938304
5,22643,15,226439904
5,28626,15,2862629
5,26639,15,266395804
5,28773,15,287733104
5,28771,15,287714404
5,63397,15,63397704
5,85829,15,85829304
5,85099,15,85099004
5,85180,15,85180904
5,66965,15,66965204
5,28500,15,285008804
5,62646,15,62646204
5,28753,15,287532304
5,65399,15,6539990050
5,27251,15,272512604
5,85111,15,85111104
5,85937,15,85937004
5,26126,15,261265404
5,28618,15,286182804
5,26415,15,2641589
5,66017,15,66017204
5,28564,15,285646404
5,26693,15,266937404
5,62594,15,62594104
5,85724,15,85724404
5,26435,15,264354204
5,85785,15,85785804
5,69636,15,69636304
5,66242,15,66242104
5,28573,15,285738104
5,85757,15,85757604
5,69309,15,69309004
5,66967,15,66967704
5,65616,15,6561655
5,28591,15,285913304
5,45255,15,4525550050
5,66114,15,66114704
5,31847,15,3184777
5,85913,15,85913404
5,26245,15,2624548
5,72981,15,72981104
5,63177,15,631777702
5,64161,15,64161704
5,63332,15,63332304
5,64184,15,64184604
5,26124,15,261246604
5,61320,15,61320904
5,44095,15,44095704
5,22647,15,226476304
5,26382,15,26382004
5,66077,15,66077204
5,45832,15,4583277050
5,28015,15,280157504
5,36174,15,361745904
5,36262,15,362628504
5,74022,15,740220191
5,63283,15,632833902
5,43268,15,432681604
5,22335,15,2233559
5,39770,15,397700004
5,39738,15,397382404
5,04504,15,045044931
5,63349,15,633492102
5,31287,15,312870004
5,21153,15,211530504
5,36895,15,368951804
5,36295,15,362952104
5,36639,15,366390504
5,82642,15,8264242
5,06055,15,0605551136
5,88274,15,8827482
5,04123,15,041234567
5,44205,15,442053606962
5,39671,15,396712004
5,95285,15,9528531400
5,49376,15,493768
5,36156,15,361560704
5,62892,15,6289222050
5,36159,15,361592504
5,39034,15,390340004
5,70752,15,7075275650
5,04735,15,047356416
5,04356,15,043560569
5,22236,15,2223671
5,79069,15,79069950404
5,77926,15,77926477481
5,17012,15,17012021
5,66817,15,66817731385
5,66894,15,66894154051
5,66615,14,66615404
5,55703,14,55703147
5,66002,14,66002508
5,77110,14,7711085660
5,56235,14,562353645
5,10018,14,10018478679
5,58503,14,5850345
5,17738,14,17738701281
5,49437,14,494371896088
5,94752,14,94752274713
5,56270,14,562700823
5,41612,14,41612122
5,13726,14,13726764086
5,18673,14,18673129532
5,12516,14,1251677999
5,58889,14,588898957
5,10423,14,1042321552
5,95140,14,951401064
5,09305,14,0930554023
5,09587,14,0958711882
5,18856,14,18856030468
5,56836,14,568362351
5,56395,14,563956999
5,55860,14,558602909
5,55490,14,554901088
5,55324,14,553243765
5,55318,14,553185803
5,55148,14,551486327
5,52720,14,527205190
5,55009,14,550097155
5,54358,14,543581888
5,52858,14,528588118
5,52851,14,528518288
5,52775,14,527751818
5,52701,14,527011822
5,52598,14,525987980
5,52525,14,525252168
5,52334,14,523344774
5,52198,14,521981899
5,52161,14,521616688
5,52152,14,521526720
5,52145,14,521455666
5,52009,14,520097152
5,55690,14,556909365
5,52292,14,522929104
5,51153,14,511530003
5,51135,14,511351088
5,56154,14,561549708
5,55675,14,556757688
5,55342,14,553422138
5,52317,14,523170243
5,52268,14,522688423
5,52211,14,522114444
5,51251,14,512512100
5,55617,14,556173707
5,52916,14,529160888
5,55656,14,556562561
5,54854,14,548547859
5,59255,14,592552055
5,56322,14,563222681
5,54745,14,547459999
5,54438,14,544383883
5,59944,14,599449896
5,52316,14,523166948
5,28019,14,280197
5,46720,14,46720017911
5,17753,14,17753122381
5,78526,14,7852678092
5,63949,14,639493294657
5,27625,14,27625725869
5,14527,14,14527898827
5,96963,14,9696335890
5,92054,14,920544576066
5,98780,14,987801285053
5,90229,14,9022935521
5,94759,14,947594000727
5,51996,14,51996012427
5,54427,14,544274849
5,88977,14,8897743270
5,05485,14,0548572981
5,74626,14,7462652576
5,48441,14,4844184
5,91080,14,9108008899220
5,92420,14,924203349402298
5,99103,14,9910319780
5,13139,14,13139995882
5,08374,14,0837458693
5,20091,14,2009170
5,21029,14,210294
5,41202,14,412025485
5,10404,14,1040489030
5,17160,14,17160054371
5,15732,14,15732156395
5,13833,14,13833620642
5,54518,14,5451870
5,48188,14,481885
5,22240,14,222404
5,33880,14,338801
5,51133,14,5113301
5,74928,14,7492809
5,29680,14,2968018
5,25232,14,2523278
5,55048,14,5504822
5,62815,14,6281553296603
5,36304,14,36304153665
5,35555,14,3555554
5,41538,14,4153858
5,44960,14,449602
5,36977,14,3697772
5,49554,14,49554642
5,64500,14,6450095
5,48288,14,4828810
5,45244,14,4524419
5,34673,14,34673599596
5,41717,14,4171701
5,42020,14,4202002
5,45050,14,450500
5,14343,14,1434306
5,98050,14,980504760908
5,79773,14,79773480000
5,56549,14,565491804
5,60007,14,6000713
5,65859,14,6585931787
5,62477,14,6247785
5,62200,14,6220025
5,02654,14,026540
5,82320,14,8232025
5,45404,14,4540426
5,64456,14,6445659
5,65151,14,6515136
5,46897,14,4689778
5,78137,14,7813764075
5,11938,14,1193888
5,96088,14,960888
5,92233,14,922333103029
5,53016,14,530165086
5,20073,14,200739
5,97903,14,97903019
5,84424,14,844246364
5,44256,14,442561350
5,44684,14,446842471
5,44625,14,446251940
5,44934,14,449341195
5,44909,14,449091875
5,44213,14,44213571462
5,44323,14,443232665
5,44911,14,4491193365
5,55008,14,550080459
5,12046,14,1204695187
5,77478,14,7747868574
5,20895,14,2089589376
5,44571,14,4457168699
5,79611,14,7961119175
5,56949,14,569498676
5,31285,14,3128506
5,32049,14,320498970131
5,40725,14,4072554911
5,98989,14,9898989999
5,50523,14,505235824
5,17872,14,17872346790
5,12130,14,12130809
5,84983,14,84983591057
5,17347,14,17347303904
5,99001,14,9900100
5,31506,14,31506212742
5,55005,14,5500565
5,88110,14,88110001
5,86333,14,86333545654
5,30009,14,300090
5,86128,14,8612820616049
5,86387,14,8638789898
5,45782,14,457822
5,86473,14,864732552213
5,86505,14,8650550280
5,86239,14,8623917886
5,86811,14,868110868
5,31183,14,311835
5,39559,14,39559201
5,86245,14,862454564565
5,56240,14,562400
5,38013,14,38013802
5,48510,14,48510202201100
5,86110,14,8611062773691
5,77240,14,772400
5,20087,14,200873104100055
5,86955,14,86955062068
5,88399,14,88399888
5,86601,14,8660186905
5,31242,14,312421
5,38310,14,3831002
5,52203,14,522031
5,91511,14,915111602
5,86343,14,86343282334
5,12341,14,12341235
5,86504,14,8650484788
5,28769,14,287699
5,86479,14,864796999880
5,86685,14,8668585266
5,31777,14,317777
5,45107,14,45107734
5,86584,14,8658400659
5,27272,14,27272727
5,16310,14,163101
5,86944,14,8694486972
5,42221,14,422213
5,10013,14,100131
5,44350,14,443509
5,23530,14,235300
5,86889,14,8688976149
5,86165,14,86165726987
5,86902,14,869026823895
5,86548,14,86548088675
5,86457,14,864572197574
5,86325,14,863255212020
5,86585,14,8658545618
5,45458,14,454585
5,52063,14,520630
5,41919,14,4191903
5,45730,14,457300
5,86901,14,869016272288
5,63223,14,63223456
5,51088,14,510888
5,86612,14,8661286705
5,33280,14,332808
5,34462,14,3446299
5,45625,14,456250
5,36111,14,361111
5,82300,14,823000
5,86893,14,868931111
5,20314,14,203142
5,31235,14,312352
5,22373,14,223731
5,86448,14,864486913063
5,44501,14,44501300060
5,54600,14,546009
5,20245,14,202450
5,86973,14,869738722864
5,88678,14,88678159358
5,26613,14,266130000
5,88201,14,88201215006
5,16367,14,163678
5,34004,14,34004677
5,86340,14,8634050381000
5,44812,14,448124
5,20213,14,2021301
5,26325,14,26325028
5,86943,14,869438311509
5,86908,14,869085781008
5,26119,14,261193
5,34380,14,343800
5,86829,14,8682971751
5,86544,14,86544502888
5,88162,14,88162008
5,21429,14,214293
5,44260,14,442600
5,86693,14,866933868
5,22633,14,226331
5,32402,14,324024
5,81891,14,818918
5,10030,14,100306
5,86807,14,8680722613
5,14112,14,14112019
5,56259,14,562599051
5,58294,14,582945402
5,14102,14,14102464180
5,98230,14,9823059184
5,56397,14,563971755
5,43514,14,43514408
5,27168,14,2716834158984
5,56162,14,561623743
5,49244,14,492449
5,78994,14,78994523
5,27638,14,27638501570
5,07455,14,07455512655
5,96299,14,96299049491
5,52963,14,529638888
5,18477,14,18477497005
5,39380,14,393807896473
5,12018,14,12018035228
5,52227,14,522277160
5,55921,14,559211533
5,53314,14,533145630
5,56316,14,563162085
5,56613,14,566138744
5,55532,14,5553264333
5,55276,14,552765008
5,32177,14,3217700881
5,79223,14,79223166955
5,73832,14,73832798967
5,48503,14,48503360065
5,17139,14,17139882900
5,29660,14,296601004
5,65323,14,6532363050
5,26847,14,268478704
5,26301,14,263016504
5,28754,14,287546504
5,44841,14,448417
5,44899,14,44899504
5,33266,14,332666604
5,65056,14,6505652050
5,65104,14,6510442050
5,39852,14,398520004
5,45527,14,45527204
5,33116,14,331167204
5,26348,14,2634854
5,34932,14,349324704
5,02562,14,025620406
5,79112,14,79112741380
5,74932,14,74932380337
5,28955,14,2895550
5,30792,14,307921204
5,03762,14,037624666
5,32982,14,3298200
5,05212,14,0521242717
5,49677,14,496775
5,36183,14,3618363
5,49711,14,49711504
5,62582,14,6258258050
5,27282,14,272829604
5,17389,14,1738994015
5,35328,14,3532825650731
5,28584,14,285848904
5,39461,14,394617904
5,39850,14,3985084
5,45018,14,45018704
5,22287,14,2228786
5,39880,14,3988020
5,39479,14,3947966
5,39803,14,3980361
5,04404,14,044044575
5,05249,14,0524964853
5,26167,14,2616708
5,28758,14,287580504
5,33466,14,334662004
5,88455,14,884555504
5,20134,14,201345104
5,33345,14,3334546
5,83282,14,8328248
5,39858,14,398580004
5,28589,14,2858934
5,88726,14,88726304
5,26952,14,2695266
5,26654,14,266545704
5,33043,14,3304343
5,35131,14,3513124
5,28699,14,2869937
5,39055,14,3905580
5,44368,14,443688502
5,17720,14,17720888
5,17959,14,17959888
5,18530,14,18530888
5,18067,14,18067888
5,18309,14,18309888
5,18343,14,18343888
5,18378,14,18378888
5,18481,14,18481888
5,18550,14,18550888
5,18654,14,18654888
5,43628,14,43628888
5,33898,14,3389888
5,34258,14,3425888
5,35228,14,3522888
5,40448,14,4044888
5,20398,14,2039888
5,73727,14,737272572
5,08292,14,0829248005
5,07801,14,07801945839
5,10538,14,1053888
5,72728,14,7272888
5,26028,14,2602888
5,69788,14,697888
5,48638,14,4863888
5,69888,14,698888
5,17817,14,17817888
5,11358,14,1135888
5,13738,14,1373888
5,36648,14,3664888
5,41838,14,4183888
5,17348,14,1734888
5,12588,14,1258888
5,13988,14,1398888
5,50080,14,500801050
5,02121,14,02121979
5,27108,14,2710888
5,26178,14,2617888
5,27338,14,2733888
5,28138,14,2813888
5,27808,14,2780888
5,79246,14,79246430045
5,35077,14,3507779
5,37888,14,3788887
5,57411,14,5741179
5,64868,14,6486843
5,72448,14,7244830
5,75544,14,7554445
5,75870,14,7587085
5,89284,14,89284303333
5,96333,14,9633313
5,99762,14,9976262
5,14968,14,1496888
5,16998,14,1699888
5,15208,14,1520888
5,15438,14,1543888
5,10358,14,1035888
5,12278,14,1227888
5,14408,14,1440888
5,27038,14,2703888
5,27478,14,2747888
5,15728,14,1572888
5,27538,14,2753888
5,15248,14,1524888
5,22428,14,2242888
5,27248,14,2724888
5,15278,14,1527888
5,14248,14,1424888
5,15338,14,1533888
5,34548,14,3454888
5,24198,14,2419888
5,69715,14,6971566050429
5,41868,14,4186888
5,14548,14,1454888
5,37608,14,3760888
5,42188,14,4218888
5,32708,14,3270888
5,91496,14,914962501316
5,40488,14,4048888
5,41088,14,4108888
5,30558,14,3055888
5,16248,14,1624888
5,18288,14,1828888
5,31898,14,3189888
5,14268,14,1426888
5,22918,14,2291888
5,34148,14,3414888
5,20378,14,2037888
5,34388,14,3438888
5,23178,14,2317888
5,14448,14,1444888
5,32898,14,3289888
5,23258,14,2325888
5,20638,14,2063888
5,33018,14,3301888
5,23298,14,2329888
5,19698,14,1969888
5,33598,14,3359888
5,19908,14,1990888
5,25058,14,2505888
5,13268,14,1326888
5,13448,14,1344888
5,14518,14,1451888
5,13548,14,1354888
5,25328,14,2532888
5,37698,14,3769888
5,36058,14,3605888
5,37818,14,3781888
5,37938,14,3793888
5,13648,14,1364888
5,14718,14,1471888
5,36278,14,3627888
5,20988,14,2098888
5,29188,14,2918888
5,28658,14,2865888
5,22308,14,2230888
5,21528,14,2152888
5,22248,14,2224888
5,18758,14,1875888
5,22738,14,2273888
5,22818,14,2281888
5,19008,14,1900888
5,16168,14,1616888
5,16678,14,1667888
5,79066,14,79066794242
5,79730,14,79730001110
5,79056,14,79056514949
5,33528,14,3352888
5,43058,14,4305888
5,38128,14,3812888
5,29368,14,2936888
5,26848,14,2684888
5,25918,14,2591888
5,28088,14,2808888
5,26048,14,2604888
5,26558,14,2655888
5,41748,14,4174888
5,23808,14,2380888
5,19958,14,1995888
5,19368,14,1936888
5,76126,14,761267210
5,79137,14,79137000050
5,78577,14,7857748627
5,71009,14,71009715010
5,77917,14,77917880192
5,79867,14,79867600000
5,79805,14,79805451777
5,73435,14,73435452089
5,79338,14,79338885500
5,77843,14,77843236241
5,74915,14,74915734767
5,84995,14,84995026374
5,17418,14,1741888
5,17008,14,1700888
5,17298,14,1729888
5,17448,14,1744888
5,17203,14,17203290623
5,19248,14,1924888
5,19278,14,1927888
5,22908,14,2290888
5,19558,14,1955888
5,66847,14,66847417407
5,12438,14,1243888
5,87188,14,871888
5,66859,14,66859202832
5,66865,14,66865502905
5,66897,14,66897550975
5,33510,13,33510728
5,07097,13,070977
5,42724,13,42724911
5,34002,13,340029304
5,49169,13,491697
5,03766,13,037663044
5,65309,13,65309588
5,98934,13,989347695984
5,71119,13,7111989
5,10501,13,10501800775
5,26667,13,26667281
5,42045,13,42045959
5,35906,13,3590690
5,37071,13,370719
5,26022,13,2602228139
5,62673,13,6267396
5,43366,13,43366136
5,35524,13,3552413
5,88111,13,8811112
5,96353,13,963539665062
5,57579,13,575794949
5,17097,13,170976
